model,i,j,x_center_m,y_center_m,pressure_change_bar,gas_saturation,aqueous_co2_mole_fraction_x1e3,gas_co2_mole_fraction,water_saturation_change_x1e4
Our CPA,3,10,175.0,315.0,0.16763731066902915,0.09105023829720837,2.386353193892711,0.20001952436107615,0.030380804685092855
Our CPA,4,10,225.0,315.0,0.13659714849191532,0.09247384553500712,2.386001009595311,0.20005537591086725,0.024809859917068744
Our CPA,5,10,275.0,315.0,0.1043120163856335,0.09393393085764291,2.3856301516825167,0.2000926357744798,0.018620058884949442
Our CPA,6,10,325.0,315.0,0.066856619999161,0.09559657921616098,2.3851932413937327,0.20013581673872533,0.010898848531948335
Our CPA,7,10,375.0,315.0,0.024404204528607427,0.09725496832450978,2.3846860166671813,0.20018458476845194,-2.2095108187514256e-05
Our CPA,8,10,425.0,315.0,-0.022566157657586038,0.09990968640705303,2.3840379415420023,0.20023203182567345,0.01442054930261838
Our CPA,9,10,475.0,315.0,-0.06190298736168258,0.10240878161410447,2.383572572027676,0.20027681133960065,0.007281195616631875
Our CPA,10,10,525.0,315.0,-0.11199593557870388,0.10497137272755948,2.383004711942288,0.20033466647465942,-0.0023529045799219883
Our CPA,11,10,575.0,315.0,-0.16188152832933328,0.10643518659434197,2.382464422501253,0.20039334888721272,-0.01536468199894725
Our CPA,12,10,625.0,315.0,-0.21113063371879795,0.10743993269616867,2.38198508628458,0.2004547492340209,-0.04766010893664241
Our CPA,13,10,675.0,315.0,-0.28455496018646287,0.11150722748453099,2.3811817525524397,0.20054186837258614,-0.061391470926625
Our CPA,14,10,725.0,315.0,-0.37085704034457545,0.11526249778262446,2.380175760030793,0.20064138367784942,-0.07585579747593219
Our CPA,15,10,775.0,315.0,-0.4463319834738485,0.1185065374110239,2.379276654946406,0.20072817830475276,-0.09026564101458079
Our CPA,16,10,825.0,315.0,-0.5340688154713065,0.12208284002594609,2.3782162520301924,0.20082901192704194,-0.10921527015919641
Our CPA,17,10,875.0,315.0,-0.6182546932144407,0.12540466080900742,2.377184452037387,0.20092562029888686,-0.127559795114085
Our CPA,18,10,925.0,315.0,-0.6759905094607248,0.12767614248819698,2.376468106695561,0.20099176173975408,-0.139600564418918
Our CPA,19,10,975.0,315.0,-0.7021560350517909,0.1287212174593408,2.3761406729133947,0.20102169755486984,-0.14477065899118347
Our CPA,0,11,25.0,345.0,0.16149326218573562,0.09134357642908689,2.3862842938042657,0.20002662616412623,0.029371149198792468
Our CPA,1,11,75.0,345.0,0.1547261793580819,0.09165658466440205,2.386208174767114,0.20003444818059277,0.028195118548152154
Our CPA,2,11,125.0,345.0,0.14117546099737285,0.09228224067240212,2.3860552264677235,0.2000501048601305,0.025829481689998435
Our CPA,3,11,175.0,345.0,0.12185178996934183,0.09317045429779074,2.385835914151163,0.20007242224217264,0.022393092633216094
Our CPA,4,11,225.0,345.0,0.09893602563370765,0.09421457099686559,2.3855737046883227,0.20009887277571262,0.018173472872723417
Our CPA,5,11,275.0,345.0,0.07355756179460697,0.0953561729548212,2.385280074276593,0.2001281420168516,0.013283498712518549
Our CPA,6,11,325.0,345.0,0.04434191126100161,0.09664984083796067,2.384937498106631,0.20016180477431633,0.007308015122026168
Our CPA,7,11,375.0,345.0,0.00990184511787072,0.09803503848206231,2.3845274004995467,0.20020143773662244,-0.0008109909245823665
Our CPA,8,11,425.0,345.0,-0.03167787939381972,0.09990700526122556,2.3839989756560405,0.20024711850119759,-0.0019165897036654833
Our CPA,9,11,475.0,345.0,-0.07523646179511212,0.10210645273658052,2.3834887915239373,0.20029706123774185,-0.009023331975277493
Our CPA,10,11,525.0,345.0,-0.12835713827765918,0.10493837959620603,2.3828329838168427,0.20035416331798675,-0.0055237964612930845
Our CPA,11,11,575.0,345.0,-0.1832097398033589,0.10679481542454834,2.3822386512875493,0.2004187607119709,-0.021643156753431425
Our CPA,12,11,625.0,345.0,-0.2505393440330662,0.10889783024239355,2.381543069151736,0.20050059164085843,-0.062049241786793496
Our CPA,13,11,675.0,345.0,-0.3491356659136377,0.11380143648110877,2.3804059931361388,0.20061424768914055,-0.07681416988691847
Our CPA,14,11,725.0,345.0,-0.44827345442893174,0.11807919502981001,2.379231017065893,0.2007280600192381,-0.09243785863238818
Our CPA,15,11,775.0,345.0,-0.5668507844892331,0.12337720820827854,2.377830281138931,0.2008667763827566,-0.12016163723138629
Our CPA,16,11,825.0,345.0,-0.6925448186478671,0.1282604574337318,2.376282871303219,0.20101098857878763,-0.14472486582930988
Our CPA,17,11,875.0,345.0,-0.8189521204121616,0.13284848491016513,2.374697500411501,0.20115570204075595,-0.17343050109572267
Our CPA,18,11,925.0,345.0,-0.8976782181239966,0.1357849691662677,2.373693174007848,0.20124556959399603,-0.1893630828684323
Our CPA,19,11,975.0,345.0,-0.927312886028951,0.13697391390815122,2.373310115669259,0.2012793113366857,-0.1944691235357121
Our CPA,0,12,25.0,375.0,0.11547349419176206,0.09347406635907661,2.385765246276799,0.2000798075196401,0.0212919996085692
Our CPA,1,12,75.0,375.0,0.1105209510507863,0.09370187289782014,2.3857090316927447,0.20008552751265918,0.020411443799384088
Our CPA,2,12,125.0,375.0,0.10077737319829874,0.09414889685630566,2.3855981208253914,0.20009677825463973,0.01866352336504784
Our CPA,3,12,175.0,375.0,0.08689599618704989,0.09478263120801363,2.3854393361748265,0.20011280060818235,0.016132323294476558
Our CPA,4,12,225.0,375.0,0.06990401896667853,0.09555214019637066,2.3852435857748255,0.20013240260879073,0.012953692243800052
Our CPA,5,12,275.0,375.0,0.05024351171612181,0.09643296374204789,2.3850150462360733,0.20015506740140535,0.009151273613838828
Our CPA,6,12,325.0,375.0,0.027242343340529128,0.09745178120008188,2.3847451100947925,0.20018156519209293,0.004515546170369422
Our CPA,7,12,375.0,375.0,-7.342628707550466e-05,0.09865070190570513,2.384422046377859,0.20021301976500974,-0.0012469652429514255
Our CPA,8,12,425.0,375.0,-0.033582600061688575,0.09993023797829,2.3840259570982085,0.2002516187674391,-0.009652999871212486
Our CPA,9,12,475.0,375.0,-0.07341229478863441,0.1017412895999277,2.383565438865267,0.20029756542013383,-0.01722262405062791
Our CPA,10,12,525.0,375.0,-0.1240451626644805,0.1038842448318561,2.3829880365341696,0.20035603286214868,-0.02869458712345674
Our CPA,11,12,575.0,375.0,-0.1941915832850188,0.10696866695554767,2.382204069993501,0.20043732560245786,-0.044681621244102576
Our CPA,12,12,625.0,375.0,-0.28456982082036697,0.1111538792121541,2.381152341932086,0.20053961715565033,-0.059363358940828226
Our CPA,13,12,675.0,375.0,-0.3914101883646138,0.11576055758947194,2.3799071453940965,0.20066271963559318,-0.08457563767036436
Our CPA,14,12,725.0,375.0,-0.5185596745252479,0.12087808234990247,2.3783889807858034,0.20080881912956708,-0.11217478226271949
Our CPA,15,12,775.0,375.0,-0.6860284687517825,0.12706757344359462,2.3763426182550704,0.20100093445133416,-0.14800430180228474
Our CPA,16,12,825.0,375.0,-0.8811628851528708,0.13473108076111973,2.3739262241544297,0.20122695410772612,-0.19494052592064492
Our CPA,17,12,875.0,375.0,-1.0803517513035945,0.14128756401897413,2.3713570345445514,0.20145429362756362,-0.23700837734116909
Our CPA,18,12,925.0,375.0,-1.1834656800551546,0.14504861461300966,2.369996317679473,0.20157140571315318,-0.25521431995906285
Our CPA,19,12,975.0,375.0,-1.2066326290167178,0.14625665620787326,2.3696826050847037,0.2015975200108348,-0.25629437784011055
Our CPA,0,13,25.0,405.0,0.0813450701236464,0.09504739103989208,2.3853784348135143,0.20011923616379104,0.015149022298460713
Our CPA,1,13,75.0,405.0,0.07777744129781425,0.09521045501035783,2.3853376355106737,0.20012335409638649,0.014501955896362162
Our CPA,2,13,125.0,405.0,0.07078688873321376,0.09552909387876876,2.3852574955700088,0.2001314213592778,0.013223194485378897
Our CPA,3,13,175.0,405.0,0.060734347072064876,0.09598518315798805,2.3851417749746067,0.2001430183776396,0.011359932997306865
Our CPA,4,13,225.0,405.0,0.04804867318139225,0.0965568470527259,2.3849949192990394,0.2001576466576626,0.008963317449262043
Our CPA,5,13,275.0,405.0,0.03276922283745557,0.09723980076743739,2.38481693797489,0.20017525784525855,0.006005664786479237
Our CPA,6,13,325.0,405.0,0.014279444155463948,0.09806027835442212,2.3846005060250475,0.20019656306457403,0.002326953917719532
Our CPA,7,13,375.0,405.0,-0.008514814897567034,0.0990706852083901,2.384333447640796,0.20022283160486443,-0.002321978864239238
Our CPA,8,13,425.0,405.0,-0.03740822472725995,0.10035563102347825,2.3839972871088504,0.20025616349108105,-0.008397319218061972
Our CPA,9,13,475.0,405.0,-0.07491685059136897,0.10205485409850942,2.3835674795965645,0.20029948578749113,-0.0158523083284845
Our CPA,10,13,525.0,405.0,-0.1258451242141109,0.10437155529537215,2.382990180303124,0.20035838519550975,-0.026193313770794813
Our CPA,11,13,575.0,405.0,-0.19849727186091246,0.10768384349227667,2.3821679959613156,0.20044240176221179,-0.04024251009879243
Our CPA,12,13,625.0,405.0,-0.30393553519821725,0.1124484766552564,2.3809569490080573,0.20056414377721632,-0.0628967276428416
Our CPA,13,13,675.0,405.0,-0.43181637167969716,0.11754062376628094,2.3794260560304132,0.20070904574791704,-0.08737298784286529
Our CPA,14,13,725.0,405.0,-0.5775255328464378,0.12322465911242238,2.377673555251415,0.20087640354645928,-0.12362012789252086
Our CPA,15,13,775.0,405.0,-0.7966010545007959,0.13062084491387718,2.374965033761514,0.20112741840996531,-0.18313821751506087
Our CPA,16,13,825.0,405.0,-1.0652810098291858,0.13904272184724725,2.371523703790376,0.20143376782447814,-0.24260126258096593
Our CPA,17,13,875.0,405.0,-1.3180133006475232,0.14674657120902995,2.368166514775228,0.20171986177534698,-0.2901216812691565
Our CPA,18,13,925.0,405.0,-1.5503956586736347,0.1542191394077073,2.365027374096854,0.20198585141052136,-0.35625282747761555
Our CPA,19,13,975.0,405.0,-1.5380735198372137,0.15610598501550055,2.3652041409123985,0.2019726719760233,-0.32828781101890137
Our CPA,0,14,25.0,435.0,0.05648297158654779,0.09618929452650274,2.3850956938982613,0.20014795428893245,0.010596789468492185
Our CPA,1,14,75.0,435.0,0.05392558460496553,0.09630546269816198,2.385066264703183,0.20015090461969226,0.010125690249884745
Our CPA,2,14,125.0,435.0,0.048893051434105265,0.09653349919566334,2.385008237089508,0.20015670950410955,0.009192142641334389
Our CPA,3,14,175.0,435.0,0.04153631428418868,0.0968655772820112,2.3849231414118948,0.20016519318106965,0.007813591849870072
Our CPA,4,14,225.0,435.0,0.031945686843246224,0.09729635033810533,2.3848117887661346,0.20017624989344504,0.00599132741588293
Our CPA,5,14,275.0,435.0,0.019894372382419184,0.09783499886708727,2.3846714347950573,0.20019014096595328,0.003663572818612959
Our CPA,6,14,325.0,435.0,0.0046477504171300674,0.09851475525843638,2.384493759660987,0.20020771662043466,0.0006717641199416313
Our CPA,7,14,375.0,435.0,-0.015096395948024467,0.09939736462939139,2.3842644902200414,0.20023048834420715,-0.00324934061254889
Our CPA,8,14,425.0,435.0,-0.04141730492663197,0.10058349338563226,2.383961373367954,0.20026087435957204,-0.00849783654499614
Our CPA,9,14,475.0,435.0,-0.07748830861483143,0.10222512061362943,2.3835501280811493,0.2003025551699622,-0.015546677565619893
Our CPA,10,14,525.0,435.0,-0.12822884274607896,0.10454329086752956,2.382974462085544,0.20036121787936767,-0.02543335524896051
Our CPA,11,14,575.0,435.0,-0.20084024758433364,0.10784369041320521,2.3821476537247257,0.2004451362901058,-0.039614513392821626
Our CPA,12,14,625.0,435.0,-0.30368310209852645,0.1124263550147289,2.380960760491068,0.20056385149326322,-0.0602755702848734
Our CPA,13,14,675.0,435.0,-0.44088681874709396,0.11834126648585977,2.3793455426459156,0.2007219207791749,-0.0891505706006046
Our CPA,14,14,725.0,435.0,-0.6355295334822106,0.12617973520565356,2.3769939209933564,0.20094563237830326,-0.13422071204532982
Our CPA,15,14,775.0,435.0,-0.8927589991411734,0.13442644960421984,2.3737448181497904,0.20123708855483455,-0.1894840663751174
Our CPA,16,14,825.0,435.0,-1.1820108519881367,0.14279397194731397,2.369983072089912,0.20156551027420724,-0.2666598081375593
Our CPA,17,14,875.0,435.0,-1.5251982642650697,0.15153966387659648,2.3653148165700606,0.20195113811093166,-0.36466707212984284
Our CPA,18,14,925.0,435.0,-1.9569522091898042,0.1612460651502569,2.359099969502612,0.2024294483082169,-0.5067556772327397
Our CPA,19,14,975.0,435.0,-1.896596108241966,0.16576377070499348,2.360132156459644,0.20237493184866368,-0.40109124817325204
Our CPA,0,15,25.0,465.0,0.038737196054235104,0.09700201852584023,2.3848934344144017,0.20016845027656474,0.0073098636874657785
Our CPA,1,15,75.0,465.0,0.03689407039216906,0.09708528190188619,2.384872116327017,0.20017057568740199,0.006966333121999346
Our CPA,2,15,125.0,465.0,0.03323028407907114,0.09725048037785221,2.3848296808536116,0.2001748001785925,0.006279862529684488
Our CPA,3,15,175.0,465.0,0.027753910195454954,0.09749676408859684,2.3847661285563797,0.2001811138083558,0.005246307909628767
Our CPA,4,15,225.0,465.0,0.020351749654710292,0.09782874840497469,2.3846800864902398,0.2001896469744401,0.0038362916160716853
Our CPA,5,15,275.0,465.0,0.010616736965123564,0.09826469720018025,2.3845669161962704,0.2002008705064379,0.0019639789163028443
Our CPA,6,15,325.0,465.0,-0.002316791580431163,0.0988446615072534,2.3844169554729744,0.2002157871292038,-0.0005419162333875072
Our CPA,7,15,375.0,465.0,-0.019914454573486,0.0996375634767899,2.384214064180923,0.20023609653909955,-0.003965120336874017
Our CPA,8,15,425.0,465.0,-0.04444879566747322,0.1007509076381696,2.3839332892701535,0.20026443420395662,-0.008727845046241356
Our CPA,9,15,475.0,465.0,-0.07929381524085254,0.10234168694396262,2.383536943026472,0.2003047054063014,-0.015443995016822809
Our CPA,10,15,525.0,465.0,-0.12931041832570173,0.10462628814851563,2.3829685916570638,0.20036251870890137,-0.02510700365995766
Our CPA,11,15,575.0,465.0,-0.2011400107662361,0.10788156398081108,2.38214754600903,0.20044550351130935,-0.03918283006831835
Our CPA,12,15,625.0,465.0,-0.30295843276986484,0.11240905143265323,2.380968485465886,0.20056299735933808,-0.05966817782238065
Our CPA,13,15,675.0,465.0,-0.4443805500138011,0.11849393847340273,2.3792994780392482,0.20072590240810162,-0.08903923086178711
Our CPA,14,15,725.0,465.0,-0.644732510469664,0.12662804439443545,2.376874369320693,0.20095613812655663,-0.1323811114701534
Our CPA,15,15,775.0,465.0,-0.9328755376898479,0.13702673922838277,2.3732661768340404,0.20128611398372437,-0.19949687017267737
Our CPA,16,15,825.0,465.0,-1.2792622018175406,0.14659060508702632,2.3686889587318714,0.20167629099437628,-0.2722224656966643
Our CPA,17,15,875.0,465.0,-1.689795125202175,0.15585562012491763,2.362995706879003,0.20213473315427252,-0.4086547671020291
Our CPA,18,15,925.0,465.0,-2.4162266405292896,0.17092716642249117,2.351823574894484,0.20290975400208705,-1.0876344991603837
Our CPA,19,15,975.0,465.0,-2.117033268821111,0.17339192316278368,2.356827718482863,0.202614812624523,-0.4213505053219102
Our CPA,0,16,25.0,495.0,0.026411189486324788,0.09756539848381704,2.3847527573427487,0.20018268588935806,0.005009322965043861
Our CPA,1,16,75.0,495.0,0.025057950670918448,0.09762625334108006,2.3847370429319095,0.20018424586072697,0.004754889240010662
Our CPA,2,16,125.0,495.0,0.02232875432021171,0.09774885118747564,2.384705330001109,0.20018739190405016,0.004239916765402807
Our CPA,3,16,175.0,495.0,0.01813792284991406,0.09793689907648295,2.3846566080406886,0.2001922228450415,0.0034455240296993317
Our CPA,4,16,225.0,495.0,0.01224682038460672,0.09820114119540066,2.384588151266319,0.20019901459489917,0.0023230546170038835
Our CPA,5,16,275.0,495.0,0.004129047623610124,0.09856576546039252,2.3844940419239116,0.200208376458546,0.000769654829424482
Our CPA,6,16,325.0,495.0,-0.0071812848693653935,0.09907569656780531,2.3843635209044205,0.20022142723393008,-0.0013996585630227099
Our CPA,7,16,375.0,495.0,-0.023251114113757385,0.09980418159452017,2.3841792052251205,0.20023998248480268,-0.0044820338014062155
Our CPA,8,16,425.0,495.0,-0.04644663284254633,0.10086153783190568,2.3839147218851773,0.20026678234001022,-0.008923360054535756
Our CPA,9,16,475.0,495.0,-0.08018394376850314,0.1024041934229154,2.38353131065673,0.2003057760723724,-0.015382030000704594
Our CPA,10,16,525.0,495.0,-0.1292059304194376,0.1046414189215216,2.382973451812815,0.20036243152375838,-0.02483589238386208
Our CPA,11,16,575.0,495.0,-0.19980868530654908,0.10783473514452584,2.382164417489205,0.20044397931733182,-0.0386787308007952
Our CPA,12,16,625.0,495.0,-0.2999395813446399,0.11228227387292491,2.3810023977904056,0.2005594993524467,-0.05878784107066215
Our CPA,13,16,675.0,495.0,-0.43965323913944887,0.11829985533465989,2.3793513100905446,0.20072040933026664,-0.08766913887012229
Our CPA,14,16,725.0,495.0,-0.6333762775039058,0.12622058231965264,2.377006057644098,0.200943003095673,-0.1291172223457926
Our CPA,15,16,775.0,495.0,-0.897179801119877,0.13610466760552561,2.3737112446153192,0.20124515759228556,-0.18764482900829327
Our CPA,16,16,825.0,495.0,-1.2350130822550505,0.14721299344624894,2.3693221850243495,0.2016302600302467,-0.2647754938058522
Our CPA,17,16,875.0,495.0,-1.6610555326874032,0.15885195625727985,2.3634964003888808,0.20211168692109807,-0.3665847298959246
Our CPA,18,16,925.0,495.0,-2.121285382981969,0.16958898784160936,2.356692667590287,0.20261486369482906,-0.48443265872652463
Our CPA,19,16,975.0,495.0,-2.04784281662889,0.1734168702824304,2.357860783769427,0.20253876172098617,-0.40941913305256317
Our CPA,0,17,25.0,525.0,0.01822027783703059,0.09793930213330866,2.3846592047982007,0.20019214568973162,0.0034730844105657077
Our CPA,1,17,75.0,525.0,0.01718868857509643,0.09798553209270174,2.3846471907902127,0.20019333458979388,0.00327789448339999
Our CPA,2,17,125.0,525.0,0.015072391951352359,0.09808035811641032,2.3846225492064703,0.2001957737429847,0.00287666566961553
Our CPA,3,17,175.0,525.0,0.0117267681401968,0.0982303382699498,2.384583629557497,0.20019963032711977,0.0022410176152287686
Our CPA,4,17,225.0,525.0,0.0068368456086572256,0.09844992512462095,2.384526876306946,0.2002052687556871,0.0013102906407380654
Our CPA,5,17,275.0,525.0,-0.00019889228609949348,0.09876696144677459,2.384445550681009,0.20021338537303,-2.987331723658393e-05
Our CPA,6,17,325.0,525.0,-0.010411056335929782,0.09922938560853542,2.384328155722706,0.2002251736627451,-0.0019743436332486652
